V0,V1,V10,V12,V15,V16,V18,V20,V23,V24,V25,V26,V28,V29,V3,V30,V31,V32,V33,V34,V36,V37,V4,V6,V7,V8,target,type
-0.325,-0.688,-1.4409999999999998,0.948,-0.098,-1.925,-0.8370000000000001,-1.7380000000000002,-1.093,-0.46399999999999997,-0.5820000000000001,1.0290000000000001,-0.45,0.079,-2.705,-0.141,-2.174,-0.22399999999999998,-1.187,-0.852,-1.4680000000000002,0.696,0.823,-1.892,-1.817,-1.4340000000000002,,test
-1.013,-1.187,0.132,0.672,-0.098,-1.591,-0.841,-1.733,-1.09,-0.385,-0.46299999999999997,0.914,-0.452,-0.295,-2.543,-0.16,-2.076,0.496,-1.187,-0.852,-0.42,1.496,0.037000000000000005,-1.7830000000000001,-1.7530000000000001,-2.103,,test
-1.589,-2.153,-1.022,0.867,-0.47600000000000003,-1.591,-0.7709999999999999,-1.93,-1.095,-0.19,-0.495,0.517,2.137,-0.295,-2.929,-0.163,-1.78,0.138,-1.187,-0.852,-0.40700000000000003,1.694,0.105,-1.8019999999999998,-1.703,-2.958,,test
-1.5730000000000002,-2.04,-1.854,1.659,-0.527,-2.069,-0.47700000000000004,-1.895,-1.093,0.087,-0.47,0.705,2.141,-0.29,-1.9980000000000002,-0.068,-1.96,0.314,-0.843,-0.515,-1.6030000000000002,1.584,0.738,-1.9,-1.7209999999999999,-3.031,,test
-0.256,-0.28300000000000003,-2.052,1.082,-0.527,-1.915,-0.284,-1.0170000000000001,-1.095,0.08800000000000001,-0.396,0.11599999999999999,2.142,-0.16699999999999998,-2.591,0.342,-1.925,0.257,-0.7140000000000001,-0.355,-2.1959999999999997,0.616,1.054,-1.8319999999999999,-1.7209999999999999,-0.8420000000000001,,test
0.043,-0.005,-0.562,1.125,-0.47,-1.6540000000000001,-0.084,-0.41100000000000003,-1.101,0.087,-0.235,-0.425,1.9069999999999998,-0.23800000000000002,-3.2760000000000002,-0.021,-1.925,-0.184,-0.04,0.21600000000000003,-1.047,0.87,1.18,-1.786,-1.669,-0.696,,test
0.031,0.016,-1.567,0.5760000000000001,-0.47,-1.325,-1.7619999999999998,-0.187,-1.097,-0.313,-0.10400000000000001,-0.474,1.2209999999999999,-0.126,-1.943,0.69,-1.3530000000000002,-0.529,-1.035,-0.81,-0.59,-0.185,0.41600000000000004,-1.643,-1.601,-0.841,,test
-0.579,-0.518,0.325,0.478,-0.361,-1.051,-1.7630000000000001,-1.128,-1.085,0.371,-0.17800000000000002,0.033,-0.45799999999999996,-0.33399999999999996,-1.262,-0.46,-1.16,-0.498,-1.473,-1.415,-0.33799999999999997,1.5590000000000002,0.43,-1.567,-1.4880000000000002,-1.157,,test
-1.182,-1.7630000000000001,-0.9209999999999999,0.222,-0.33399999999999996,-1.472,0.434,-1.65,-1.09,0.087,-0.389,-0.439,-0.45299999999999996,-0.215,-1.567,-0.514,-0.9670000000000001,-0.078,-0.9570000000000001,0.779,0.252,1.286,0.031,-1.57,-1.4180000000000001,-2.517,,test
0.086,0.165,-1.734,0.8690000000000001,0.19699999999999998,-1.29,0.07200000000000001,0.629,0.34,-1.3119999999999998,-0.081,-0.21100000000000002,-0.457,0.24600000000000002,-1.393,0.031,-1.265,-0.156,-0.742,-0.046,-0.752,0.373,0.983,-1.5719999999999998,-1.415,-0.38799999999999996,,test
-0.036000000000000004,0.237,-1.79,1.3230000000000002,0.19699999999999998,-1.024,0.076,1.141,0.332,-1.311,0.336,-0.695,-0.452,0.539,-0.215,-0.193,-0.91,0.332,-0.441,-0.177,-1.584,0.89,1.128,-1.4809999999999999,-1.3459999999999999,-0.603,,test
0.17800000000000002,0.11,-0.79,1.18,0.69,-1.104,0.066,0.871,0.303,-1.3119999999999998,0.22899999999999998,0.001,-0.455,0.831,0.095,-0.601,-0.754,-0.414,-0.04,0.21600000000000003,-0.97,0.813,1.3969999999999998,-1.516,-1.349,-0.748,,test
0.006,0.18600000000000003,0.865,1.78,0.99,-0.807,0.078,0.898,0.34700000000000003,-1.311,-0.049,0.149,-0.455,1.0290000000000001,-0.006,-0.23199999999999998,-0.754,-0.284,-0.04,0.273,0.41200000000000003,1.248,1.629,-1.439,-1.311,-0.7979999999999999,,test
0.254,0.35100000000000003,-1.102,1.4880000000000002,0.99,-0.86,0.081,0.583,0.349,-1.311,-0.22399999999999998,-0.16,-0.45399999999999996,1.21,-0.593,-0.371,-0.505,-0.204,-0.04,0.273,-0.893,0.77,1.464,-1.39,-1.2309999999999999,-0.237,,test
0.626,0.62,-0.06,1.78,1.208,-0.7909999999999999,0.075,0.204,0.35100000000000003,-1.311,-0.47,-0.109,-0.456,1.21,-1.056,0.462,-0.326,0.359,-0.04,0.273,-0.153,0.7959999999999999,1.8359999999999999,-1.409,-1.204,-0.124,,test
1.016,1.4,-0.036000000000000004,1.125,1.208,-0.777,0.07,0.39,0.327,-1.311,-0.49200000000000005,0.091,-0.45,1.4269999999999998,-1.056,-0.042,-0.326,0.36700000000000005,-0.04,0.273,-0.182,0.054000000000000006,1.795,-1.379,-1.195,0.536,,test
0.38,0.5329999999999999,-0.037000000000000005,1.12,1.493,-0.325,0.08,0.128,0.33299999999999996,-1.31,-0.128,0.171,-0.452,1.0270000000000001,-1.067,0.47700000000000004,0.13699999999999998,0.414,-0.04,0.273,0.29600000000000004,0.649,1.177,-1.265,-1.1059999999999999,-0.321,,test
1.021,1.24,-0.821,0.996,1.1320000000000001,-0.445,0.08199999999999999,0.294,0.326,-1.311,0.023,-0.10400000000000001,-0.452,1.0270000000000001,-1.136,0.682,0.13699999999999998,0.531,-0.04,0.273,-0.831,-0.405,1.495,-1.242,-1.069,0.7659999999999999,,test
1.2329999999999999,1.219,-0.002,0.629,1.1320000000000001,0.27699999999999997,0.081,0.35200000000000004,0.342,-1.3119999999999998,0.27699999999999997,0.266,-0.451,0.873,-1.035,-0.348,0.32899999999999996,-0.27399999999999997,-0.04,0.273,-0.10400000000000001,-0.773,1.0659999999999998,-0.972,-0.978,1.12,,test
1.135,1.2329999999999999,-0.055999999999999994,1.048,0.825,0.405,0.07,0.635,0.342,-1.311,0.5720000000000001,-0.27699999999999997,-0.45299999999999996,0.534,-0.76,-0.08199999999999999,0.574,0.40700000000000003,-0.04,0.273,0.307,0.386,1.876,-0.812,-0.885,0.888,,test
1.692,1.614,-0.153,0.996,0.8140000000000001,0.385,-0.885,0.7290000000000001,0.32899999999999996,-1.3119999999999998,0.319,-0.042,-0.45399999999999996,0.575,-0.2,-0.386,0.574,-0.33899999999999997,-0.04,0.273,-0.519,-0.228,1.882,-0.748,-0.797,1.453,,test
1.902,1.9140000000000001,0.41100000000000003,0.752,0.8109999999999999,0.741,0.069,0.574,0.355,-1.311,0.517,0.344,-0.457,0.779,-0.292,-0.071,0.882,-0.039,-2.334,-2.315,0.35200000000000004,-0.075,2.353,-0.621,-0.693,1.726,,test
1.702,1.765,0.597,0.8340000000000001,1.085,0.889,0.071,0.18899999999999997,0.355,-1.31,0.475,0.076,-0.45299999999999996,0.986,-0.34700000000000003,0.179,0.882,0.366,-0.804,-0.665,0.555,0.20199999999999999,1.705,-0.495,-0.585,1.6059999999999999,,test
1.239,1.541,0.28300000000000003,0.992,1.085,0.757,0.08,-0.353,0.34,-1.311,0.48,0.499,-0.45399999999999996,0.986,-0.546,-0.326,1.094,0.16899999999999998,-0.04,0.16,0.555,0.473,1.837,-0.527,-0.489,1.0,,test
1.219,1.5630000000000002,-0.156,1.165,1.281,0.773,0.078,-0.498,0.34700000000000003,-1.311,0.369,-0.015,-0.45399999999999996,1.198,-0.684,-0.319,1.327,-0.43,-0.04,0.16,-0.023,0.003,1.712,-0.42100000000000004,-0.391,1.271,,test
0.11699999999999999,0.20800000000000002,0.188,0.639,1.215,0.48200000000000004,0.079,-1.4,0.33899999999999997,-1.311,0.495,0.316,-0.45399999999999996,1.104,-0.889,-0.387,1.2990000000000002,-0.37799999999999995,-0.04,0.16,1.006,1.177,0.737,-0.47600000000000003,-0.32799999999999996,-0.527,,test
0.825,0.9540000000000001,-0.643,0.937,1.202,0.217,0.069,-0.9359999999999999,0.34700000000000003,-1.3090000000000002,0.42200000000000004,-0.057,-0.451,1.088,-1.6159999999999999,0.19899999999999998,1.0390000000000001,0.672,-0.04,0.16,-1.136,0.593,1.5590000000000002,-0.465,-0.26,0.8059999999999999,,test
0.028999999999999998,0.212,-1.0959999999999999,1.298,0.9670000000000001,-0.185,0.07,-0.904,0.335,-1.3090000000000002,0.575,0.153,-0.455,0.975,-1.262,0.787,0.83,0.511,-0.04,0.16,-0.467,1.023,1.218,-0.611,-0.256,-0.636,,test
0.64,0.9570000000000001,-0.6809999999999999,1.004,0.9059999999999999,-0.062,1.4380000000000002,-0.389,0.335,-1.31,0.442,-0.474,-0.45,0.7020000000000001,-0.924,-0.484,0.6659999999999999,0.426,0.175,0.469,-1.334,-0.021,0.95,-0.579,-0.249,0.489,,test
0.35700000000000004,0.47,-0.613,0.639,0.784,-0.17300000000000001,0.076,-0.37200000000000005,0.251,-1.31,0.521,-0.183,-0.45299999999999996,0.502,-0.9390000000000001,-0.445,0.6509999999999999,-0.013999999999999999,-1.975,-1.6680000000000001,0.032,0.16899999999999998,0.7290000000000001,-0.659,-0.239,-0.113,,test
0.47100000000000003,0.887,-0.807,0.64,0.364,-0.092,0.08,-0.264,0.295,-1.3090000000000002,0.446,-0.021,-0.447,0.319,-0.976,-0.24,0.493,-0.17,-2.334,-2.258,-0.5589999999999999,-0.185,0.8109999999999999,-0.62,-0.217,0.486,,test
0.605,1.251,0.10800000000000001,0.72,0.364,0.10300000000000001,0.075,-0.306,0.32,-1.308,0.349,-0.11,-0.45,0.18100000000000002,-1.141,-0.215,0.493,0.138,-0.04,0.273,-0.049,0.7090000000000001,1.162,-0.563,-0.159,0.509,,test
1.311,1.611,-0.126,0.958,0.226,0.212,0.075,-0.01,0.32299999999999995,-1.308,0.244,-0.35200000000000004,-0.45399999999999996,0.18100000000000002,-1.125,0.924,0.637,0.55,-0.04,0.273,-0.40299999999999997,0.171,1.915,-0.52,-0.114,1.4369999999999998,,test
0.899,1.501,0.133,0.983,0.5820000000000001,0.34,0.073,-0.024,0.28300000000000003,-1.31,0.215,-0.005,-0.452,0.602,-1.226,0.192,0.9179999999999999,0.536,-0.04,0.273,0.207,0.43200000000000005,1.578,-0.494,-0.057999999999999996,0.775,,test
0.522,0.92,-0.015,0.925,0.5820000000000001,0.23600000000000002,-0.11199999999999999,-0.039,0.32299999999999995,-1.311,0.32299999999999995,0.08900000000000001,-0.452,0.765,-1.217,0.11800000000000001,0.943,0.051,-0.591,-0.195,0.081,0.7490000000000001,1.183,-0.575,-0.068,0.20199999999999999,,test
0.449,0.6459999999999999,-0.368,1.115,0.7929999999999999,-0.002,0.069,0.001,0.335,-1.31,0.267,0.047,-0.45299999999999996,0.797,-1.246,0.225,0.8740000000000001,0.35700000000000004,-0.9,-0.5710000000000001,-0.075,0.795,1.237,-0.6920000000000001,-0.079,-0.152,,test
-0.337,-0.32899999999999996,0.02,0.99,0.809,-0.263,-0.499,-0.648,0.327,-1.31,0.051,-0.002,-0.457,0.9009999999999999,-0.9279999999999999,0.039,0.792,0.523,-2.334,-4.157,0.31,1.7380000000000002,0.764,-0.899,-0.132,-1.3090000000000002,,test
0.24600000000000002,0.071,-1.159,1.11,0.856,-0.5379999999999999,0.073,-0.733,0.34,-1.31,-0.128,0.265,-0.455,0.9390000000000001,-0.78,0.285,0.484,0.145,-2.334,-2.258,-1.339,0.142,1.062,-0.941,-0.22699999999999998,-0.095,,test
0.961,1.156,-0.562,0.7340000000000001,0.7070000000000001,-0.125,-0.99,-0.59,0.33899999999999997,-1.311,-0.23600000000000002,0.51,-0.455,0.9390000000000001,-0.644,-0.38,0.38,0.075,-2.334,-2.258,-0.608,-0.6729999999999999,0.99,-0.852,-0.278,0.767,,test
0.21899999999999997,0.292,0.626,1.005,0.7070000000000001,0.08900000000000001,0.07400000000000001,-1.051,0.32799999999999996,-1.31,-0.203,1.043,-0.45299999999999996,0.41,-0.655,-0.457,0.625,0.465,-2.334,0.273,0.5920000000000001,0.6779999999999999,1.183,-0.795,-0.21,-0.449,,test
0.484,0.9279999999999999,-0.198,1.166,0.516,-0.061,0.081,-0.863,0.33899999999999997,-1.311,-0.134,1.178,-0.45,0.581,-0.6890000000000001,-0.109,0.625,0.036000000000000004,-2.334,0.273,-0.45,0.122,1.244,-0.68,-0.191,0.35,,test
0.23800000000000002,0.365,-0.604,1.4,0.49700000000000005,0.03,0.07,-0.941,0.33,-1.31,-0.10300000000000001,0.772,-0.45399999999999996,0.586,-0.7290000000000001,0.249,0.615,0.511,-0.04,0.273,-0.231,0.696,1.401,-0.693,-0.175,-0.306,,test
0.581,0.867,-0.611,0.8809999999999999,0.439,-0.17600000000000002,0.076,-0.938,0.33,-1.3090000000000002,-0.207,0.986,-0.45399999999999996,0.317,-0.674,-0.10300000000000001,0.5710000000000001,0.769,-0.04,0.273,-0.642,-0.24,1.074,-0.7040000000000001,-0.196,0.46399999999999997,,test
0.903,1.3869999999999998,0.033,0.8059999999999999,0.17300000000000001,0.06,0.07400000000000001,-0.657,0.33299999999999996,-1.055,-0.106,1.2229999999999999,0.209,0.147,-0.631,0.262,0.5670000000000001,0.309,-0.04,0.273,-0.15,0.055999999999999994,1.5530000000000002,-0.634,-0.182,0.711,,test
0.995,1.449,-0.115,0.518,0.17300000000000001,0.184,0.08199999999999999,-0.588,0.308,-0.7509999999999999,-0.045,1.198,1.5219999999999998,0.086,-0.648,-0.332,0.845,0.1,-0.04,0.273,0.043,-0.77,1.415,-0.6,-0.136,0.7829999999999999,,test
0.755,1.168,0.325,0.8690000000000001,-0.001,0.40399999999999997,0.08,-0.601,0.327,-0.753,0.111,0.943,1.5230000000000001,-0.043,-0.615,-0.177,0.845,0.903,-0.04,0.273,0.369,0.171,1.452,-0.45899999999999996,-0.092,0.664,,test
0.816,1.4,0.175,0.7829999999999999,0.009000000000000001,0.387,0.07,-0.642,0.335,-0.752,0.174,0.7170000000000001,1.5219999999999998,-0.055999999999999994,-0.608,0.092,1.015,0.174,-0.04,0.273,0.028999999999999998,0.198,1.714,-0.43700000000000006,-0.039,0.813,,test
0.795,1.094,-0.535,0.649,0.040999999999999995,0.402,0.075,-0.539,0.33799999999999997,-0.75,0.32,0.414,1.52,0.23,-0.611,-0.457,1.119,-0.17,-0.04,0.273,-0.341,-0.8809999999999999,1.054,-0.32,0.008,0.727,,test
0.977,1.265,-0.043,0.87,0.141,0.642,0.07400000000000001,-0.349,0.344,-0.465,0.4,0.13,1.5219999999999998,0.10800000000000001,-0.5920000000000001,-0.45,1.129,-0.08800000000000001,-0.04,0.273,-0.188,-0.214,1.444,-0.24100000000000002,0.075,0.741,,test
0.506,0.742,0.511,1.472,0.28600000000000003,0.57,0.077,-0.612,0.35,-0.753,0.196,-0.11699999999999999,-0.457,0.485,-0.619,-0.418,1.159,0.263,-0.04,0.273,0.569,0.337,1.801,-0.264,0.138,0.257,,test
0.941,1.479,0.162,1.159,0.488,0.408,0.07200000000000001,-0.44,0.35,-1.1909999999999998,-0.033,-0.188,-0.455,0.8420000000000001,-0.615,-0.132,1.159,-0.21,-0.04,0.273,0.17300000000000001,0.172,1.6369999999999998,-0.289,0.163,0.7140000000000001,,test
0.912,1.734,0.21899999999999997,1.047,1.081,0.436,0.07400000000000001,-0.45399999999999996,0.353,-1.31,-0.11699999999999999,-0.28800000000000003,-0.457,0.8420000000000001,-0.488,0.002,1.163,0.348,-0.04,0.273,0.01,0.777,1.368,-0.295,0.18899999999999997,0.6579999999999999,,test
0.775,1.383,0.081,1.151,1.081,0.266,-0.95,-0.46399999999999997,0.35700000000000004,-1.314,-0.135,-0.764,-0.457,1.412,-0.501,0.373,1.213,-3.074,-0.04,0.273,-0.18,0.588,1.195,-0.386,0.187,0.591,,test
-0.345,-0.223,-0.256,0.445,1.567,-0.309,-2.7769999999999997,-1.01,0.336,-1.318,-0.314,-0.43,-0.457,1.6440000000000001,-0.514,-3.4739999999999998,1.06,-2.886,-0.04,1.1159999999999999,0.899,-0.042,0.23199999999999998,-0.637,0.114,-1.002,,test
-0.991,-0.9690000000000001,0.142,0.287,1.6159999999999999,-0.28300000000000003,-3.576,-1.614,-1.056,-1.3159999999999998,-0.305,-0.507,-0.456,1.4509999999999998,-0.622,-2.575,1.06,-2.362,-2.334,-2.258,-0.374,1.965,-0.11800000000000001,-0.805,-0.055999999999999994,-1.798,,test
-1.3419999999999999,-1.621,-2.1390000000000002,-0.259,1.6159999999999999,-1.228,0.071,-1.635,0.29,-1.3159999999999998,-0.382,-0.198,-0.45299999999999996,1.4080000000000001,-0.9570000000000001,0.248,0.418,-0.256,-2.334,-2.258,-0.917,1.0170000000000001,-0.379,-1.128,-0.185,-2.293,,test
-0.145,-0.034,-2.1390000000000002,0.456,1.38,-1.036,-3.583,-0.9009999999999999,0.25,-1.087,-0.316,-0.348,-0.457,1.3940000000000001,-1.042,-0.345,-0.139,-0.51,-2.334,-2.258,-2.4930000000000003,0.902,0.635,-1.129,-0.281,-0.588,,test
-0.741,-0.218,0.319,-0.002,0.782,-0.883,-0.113,-1.185,0.363,-0.8859999999999999,-0.413,-0.214,-0.457,0.652,-1.192,-0.069,-0.16699999999999998,0.068,-2.334,-2.258,-1.035,2.138,0.204,-1.168,-0.348,-1.138,,test
0.023,-0.155,-1.19,-0.07400000000000001,0.728,-1.127,0.5329999999999999,-0.785,0.34299999999999997,-0.884,-0.505,0.066,-0.455,0.345,-1.119,-0.115,-0.308,0.627,0.33299999999999996,0.835,-0.016,-0.677,0.317,-1.18,-0.436,-0.225,,test
0.639,0.764,-0.384,0.013000000000000001,0.20600000000000002,-0.435,0.53,-0.475,0.341,-0.138,-0.305,0.28600000000000003,-0.452,-0.034,-1.015,0.353,-0.39899999999999997,0.413,0.467,0.835,-0.9490000000000001,-0.657,0.7020000000000001,-1.0290000000000001,-0.434,0.423,,test
0.894,0.894,-0.431,-0.083,0.20600000000000002,0.006,0.539,0.053,0.344,0.757,0.102,0.589,-0.455,-0.212,-0.795,-0.182,0.01,-0.402,0.534,0.835,-0.35700000000000004,-0.44299999999999995,0.833,-0.8079999999999999,-0.37200000000000005,0.528,,test
0.491,0.486,0.406,-0.175,-0.22899999999999998,0.34600000000000003,-0.442,0.74,-1.744,1.028,0.515,0.7390000000000001,-0.45299999999999996,-0.47700000000000004,-0.027999999999999997,-0.077,0.01,-0.373,-1.4969999999999999,-1.321,-0.58,-0.425,0.586,-0.645,-0.297,0.376,,test
0.965,0.96,-0.723,0.439,-0.353,0.19699999999999998,-0.39299999999999996,0.8320000000000001,-0.196,0.09,0.539,0.086,-0.456,-0.562,0.524,0.107,0.245,-0.161,-2.62,-2.54,-0.406,-0.363,1.8880000000000001,-0.624,-0.235,0.746,,test
0.461,0.591,-0.228,1.396,-0.085,0.039,-0.384,0.171,-0.19,0.091,0.10300000000000001,0.413,2.142,-0.018000000000000002,0.7,-0.457,0.34600000000000003,-0.19,-0.613,-0.29,-0.257,-0.38299999999999995,1.5759999999999998,-0.713,-0.218,-0.125,,test
1.375,1.159,0.344,0.42200000000000004,-0.032,0.156,0.531,0.055,0.063,-0.465,-0.098,-0.125,2.1430000000000002,0.23199999999999998,0.657,-0.267,0.38,-0.7929999999999999,-0.04,0.273,0.057999999999999996,-1.605,1.536,-0.551,-0.16,1.364,,test
1.125,1.2,1.122,0.573,0.358,0.59,-0.868,-0.22899999999999998,0.349,-0.465,-0.09,-0.524,2.142,0.27399999999999997,0.657,-0.635,0.589,-0.7140000000000001,-0.475,-1.19,1.034,0.284,1.7469999999999999,-0.51,-0.10400000000000001,0.9,,test
0.659,0.7659999999999999,-0.26,1.253,0.358,0.31,0.987,-0.527,0.344,-1.208,-0.151,-0.488,-0.457,0.902,0.596,-0.09,0.74,-0.52,2.254,0.863,0.456,0.026000000000000002,1.4080000000000001,-0.5760000000000001,-0.065,0.386,,test
1.157,1.141,0.63,0.8390000000000001,0.9,0.32,0.9790000000000001,-1.349,0.33799999999999997,-1.31,-0.261,-0.591,-0.457,1.0390000000000001,0.271,1.307,0.74,0.636,2.254,0.273,0.348,-1.156,1.249,-0.523,-0.035,1.065,,test
0.7979999999999999,1.046,-0.284,0.991,1.0659999999999998,0.511,0.47200000000000003,-1.128,0.34299999999999997,-1.3130000000000002,-0.076,-0.049,-0.45799999999999996,0.9209999999999999,0.14400000000000002,-0.14,0.894,-0.622,1.107,0.273,0.85,-1.245,1.2009999999999998,-0.519,-0.039,0.516,,test
0.9490000000000001,1.012,-0.444,0.42100000000000004,0.977,0.732,0.071,-0.8859999999999999,-0.2,0.08800000000000001,0.273,0.08800000000000001,-0.45799999999999996,0.516,0.349,0.237,0.893,-0.642,0.5,0.273,-0.541,-0.5760000000000001,0.973,-0.316,0.025,0.74,,test
1.1159999999999999,1.053,-0.713,0.322,0.977,0.759,0.066,-0.6,-0.192,0.08900000000000001,0.63,0.069,-0.45799999999999996,0.312,0.317,0.159,0.884,-0.614,0.534,0.273,-1.008,-1.558,0.802,-0.16399999999999998,0.08800000000000001,0.82,,test
1.151,0.8009999999999999,0.885,-0.001,0.37799999999999995,0.917,0.077,-0.665,-0.195,0.092,0.5770000000000001,0.499,-0.452,-0.048,0.221,0.66,0.825,-0.688,-0.04,0.273,0.511,-2.134,0.823,-0.012,0.149,1.212,,test
0.868,0.67,0.588,0.04,0.083,1.139,-0.294,-0.665,-0.19899999999999998,0.091,0.542,0.121,-0.457,-0.19899999999999998,0.09300000000000001,0.6509999999999999,0.825,-0.604,-0.26899999999999996,0.10400000000000001,0.6729999999999999,-1.607,0.285,0.155,0.24600000000000002,0.696,,test
0.557,0.616,-0.069,0.17600000000000002,0.024,1.258,-0.29600000000000004,-0.851,0.301,0.092,0.617,-0.048,2.145,-0.506,0.040999999999999995,0.611,0.647,-0.7070000000000001,-0.26899999999999996,0.10400000000000001,0.337,-0.01,0.64,0.12,0.281,0.40299999999999997,,test
0.89,1.06,-0.552,0.205,-0.32899999999999996,0.9570000000000001,-2.89,-0.91,-1.868,0.087,0.545,0.14,1.3969999999999998,-0.5379999999999999,-0.038,-3.3680000000000003,0.6509999999999999,-3.418,-0.499,-0.065,-0.691,-1.3780000000000001,0.804,0.033,0.29,0.986,,test
-0.447,-0.743,1.584,-0.5,-0.225,0.73,-0.285,-1.486,0.32899999999999996,0.09,0.539,0.005,-0.457,-0.302,-0.174,-0.336,0.6890000000000001,-0.86,-0.499,-0.065,1.5919999999999999,0.415,-0.016,-0.085,0.294,-1.379,,test
0.46799999999999997,0.486,-1.057,0.171,-0.191,0.5429999999999999,-0.287,-1.494,0.353,0.09,0.45899999999999996,-0.16399999999999998,-0.455,0.0,-0.196,0.466,0.617,-0.632,-0.499,-0.065,-0.727,0.23399999999999999,0.486,-0.136,0.299,0.405,,test
0.862,0.9640000000000001,-1.015,0.235,0.129,0.41,-0.297,-1.328,0.353,0.091,0.344,0.13699999999999998,-0.45899999999999996,0.122,-0.125,0.22,0.617,-0.22,-0.499,-0.065,-1.065,-0.342,0.789,-0.23399999999999999,0.266,0.8809999999999999,,test
1.065,0.91,-0.11,-0.109,0.129,0.721,-0.672,-0.6829999999999999,0.32899999999999996,0.091,0.392,0.098,-0.45399999999999996,0.12,-0.08900000000000001,-0.37799999999999995,0.7070000000000001,-0.716,-0.499,-0.065,-0.275,-0.18899999999999997,0.9279999999999999,-0.201,0.264,0.961,,test
0.5,0.568,0.293,0.382,0.22399999999999998,0.8059999999999999,-0.755,-1.189,0.35200000000000004,0.09,0.336,0.17800000000000002,-0.45399999999999996,0.166,-0.045,0.20800000000000002,0.7070000000000001,-0.742,-1.015,-0.47700000000000004,-0.156,0.335,0.8059999999999999,-0.195,0.29100000000000004,0.344,,test
0.59,0.733,0.138,0.226,0.23600000000000002,0.504,-0.757,-1.472,0.345,0.09,0.08900000000000001,0.217,-0.457,0.13699999999999998,-0.741,0.22,0.7070000000000001,-0.8170000000000001,-1.062,-0.602,-0.02,-0.019,0.7609999999999999,-0.257,0.284,0.562,,test
0.552,0.735,0.589,0.308,0.24,0.43799999999999994,-0.5660000000000001,-1.641,0.345,0.08800000000000001,-0.083,-0.183,-0.45299999999999996,0.205,-1.0390000000000001,0.33,0.782,-0.897,-0.843,-0.627,0.971,0.067,1.061,-0.37799999999999995,0.242,0.26899999999999996,,test
0.6809999999999999,0.929,-0.757,0.775,0.406,0.198,-0.5710000000000001,-1.3559999999999999,0.337,0.092,-0.015,-0.6509999999999999,-0.45399999999999996,0.35100000000000003,-1.172,-0.02,0.782,-0.966,-0.843,-0.627,-0.565,0.045,1.212,-0.501,0.215,0.528,,test
0.828,1.123,-1.147,0.529,0.406,0.203,-0.5710000000000001,-0.857,0.32899999999999996,-0.156,0.191,-0.6609999999999999,-0.452,0.613,-1.225,0.179,0.858,-0.9359999999999999,-0.843,-0.627,-0.986,-0.031,0.963,-0.5579999999999999,0.20199999999999999,0.84,,test
0.978,1.3219999999999998,-0.273,0.785,0.76,0.203,-0.5660000000000001,-0.486,0.32799999999999996,-1.314,0.331,-1.069,-0.455,0.613,-1.148,1.301,0.871,-0.613,-0.843,-0.627,-0.301,0.32,1.296,-0.5539999999999999,0.214,0.86,,test
0.8190000000000001,0.7609999999999999,-0.191,0.871,1.179,0.128,-0.568,-0.562,0.257,-1.315,0.21600000000000003,-0.8140000000000001,-0.45899999999999996,1.218,-1.089,0.293,1.0170000000000001,-0.748,-0.843,-0.627,0.249,0.14400000000000002,1.385,-0.679,0.17300000000000001,0.513,,test
1.27,1.459,-0.672,1.155,1.319,0.484,-0.5660000000000001,-0.13,0.321,-1.315,0.126,-0.42100000000000004,-0.457,1.405,-0.675,-0.129,1.095,-0.88,-0.843,-0.627,-0.705,-0.19399999999999998,1.649,-0.6779999999999999,0.16699999999999998,1.192,,test
1.2229999999999999,1.236,0.716,0.961,1.6680000000000001,0.5479999999999999,-0.57,-0.321,0.332,-1.3130000000000002,0.068,-1.147,-0.451,1.421,-0.642,1.05,1.095,-0.741,-0.843,-0.627,0.139,0.10800000000000001,1.339,-0.595,0.191,1.156,,test
0.13699999999999998,-0.139,1.301,0.7659999999999999,1.682,0.12300000000000001,-0.565,-1.042,0.293,-1.314,-0.157,-0.385,-0.45299999999999996,1.486,-0.785,0.37,1.1740000000000002,-0.8809999999999999,-0.843,-0.627,2.186,0.384,0.5660000000000001,-0.755,0.10800000000000001,-0.643,,test
0.877,0.8140000000000001,-0.094,0.785,1.575,0.415,-2.819,-1.141,0.349,-1.317,-0.08199999999999999,-0.9309999999999999,-0.45899999999999996,1.167,-0.9129999999999999,-3.089,0.972,-3.0610000000000004,-0.843,-0.627,-0.415,0.132,0.998,-0.627,0.10400000000000001,0.687,,test
-0.986,-1.0090000000000001,1.1840000000000002,0.289,1.208,0.361,-0.096,-2.064,0.337,-1.315,-0.174,-0.629,-0.455,0.966,-1.496,1.2329999999999999,0.765,-0.89,-0.843,-0.627,1.386,2.122,-0.168,-0.862,0.049,-1.865,,test
0.061,0.17800000000000002,-2.073,0.38299999999999995,1.208,-0.5589999999999999,0.063,-1.689,0.332,-1.315,-0.23199999999999998,-0.075,-0.456,1.102,-1.4609999999999999,0.141,0.361,-0.764,-0.441,-0.177,-1.484,-0.665,0.593,-1.034,-0.057,-0.11800000000000001,,test
0.856,0.575,-1.45,0.065,1.01,-0.285,0.081,-1.402,0.345,-1.3119999999999998,-0.03,0.20199999999999999,-0.45299999999999996,0.634,-1.3630000000000002,-0.27899999999999997,0.361,-0.93,-0.073,0.235,-1.661,-1.839,0.727,-0.826,-0.11699999999999999,0.6729999999999999,,test
